BAN931412,MG 1/100 BALL ver.Ka,24.0,19.8347,"Its debut may have been modest in the first Gundam series, but after mobile pod Ball met designer Hajime Katoki for Gundam 0083, this rotund mech got a lot more respect. Now Katoki's design is brought to 3-D perfection in this highly detailed Master Grade kit! Over 100 pieces, plus polycaps and clear ""Gundam Stickers"" with various in-scale warnings and markings on them; everything is molded in color and snaps together for ease of assembly. Once built and clad in its armor, the posable Ball can be displayed on the included stand and base (you get figures of two standing mechanics and a seated pilot, too).",125,Model Kit - Master Grade,1/100,4543112314123,23002,100,1
BAN939597,MG 1/100 ZETA GUNDAM VER.2.0,60.0,49.5868,"Big beautiful version 2.0 Master Grade Zeta Gundam comes with a bazillion parts (yes, I'm too lazy to count them. 17 ABS runners, one base, plus polycaps) and goes together in the new fashion, with the super new joints at the waist and in the arms and legs, allowing it even more freedom of movement and incredible posing than ever before! It's fully-transformable when completed, too. What more could you ask for? (well, a life-sized version would be nice, but you'd get tired just lifting the polycaps, trust me). Shield and beam mega launcher weapons (as well as the regular rifle, beam sabres, etc.) are included, and a custom catapult stand is included to hold it all up -- with all the extra armour and weaponry, it'll be a little heavy when completed! Two unpainted pilots and an unpainted miscellaneous crew member are included. All parts snap together and are molded in colour so paint and glue for the kit are not necessary; foil stickers and clear Gundam stickers are included for detail. However, if you'd like to paint it, it would look pretty spiffalicious, and a paint scheme is provided (paint is of course sold separately). ",130,Model Kit - Master Grade,1/100,4543112395979,22758,100,1
BAN948083,MG STRIKE FREEDOM GUNDAM,57.6,47.6033,"Strike Freedom Gundam, arguably the most popular mobile suit from the Gundam Seed Destiny anime series, finally gets the Master Grade treatment! This MG kit of Strike Freedom Gundam comes with the same fantastic detail, high quality, and super posability that MG builders would come to expect from Bandai. Strike Freedom Gundam comes armed with its trademark weaponry including the high energy beam rifles, Super Lacerta beam sabers, beam shield, Xiphias rail guns, and its most distinct and powerful weapon of all, the Super Dragoon mobile weapon wings that can extend and detach from the main wing frames. Stickers and custom decal markings are provided along with a custom display base. ",110,Model Kit - Master Grade,1/100,4543112480835,22730,100,1
BAN951243,MG DESTINY GUNDAM,57.6,47.6033,"The much-anticipated MG kit of Destiny Gundam is here, and is definitely not one to disappoint! The joints on this sharply detailed MG kit are greatly improved to allow for a wider range of movement and are more capable of replicating action poses as seen in the show. The wings can open and close, and it comes complete with its signature weaponry along with in-scale unpainted figures of Shinn Asuka (sitting and standing) and Stella Loussier. Foil stickers and original design marking stickers are included for custom markings, plus a custom display stand to assist with dynamic action poses.",110,Model Kit - Master Grade,1/100,4543112512437,22480,100,1
BAN952373,MG MS06R ZAKU BLACK TRI-STARS Ver. 2.0,54.0,44.6281,"Bandai treats fans to another great MG ""Ver. 2.0"" update of the Zaku II, this time the custom space-type Zaku II of the Black Trinity! Based on the version in the ""M.S.V."" (Mobile Suit Variations) series, this highly anticipated update of 1999's MG MS-06R Zaku II Black Trinity has sharp new features made possible by today's advanced injection molding technology: individually articulated fingers (no more swapping around with other fixed-pose optional hands!); cockpit hatch that slides up to reveal the detailed cockpit; pilot seat that can switch sides from left to right by turning a lever; and best of all, its inner mechanical frame and overall body design uses the same molds as the MG Zaku II Ver. 2.0 that boasts wildly articulated joints to set it in just about any action pose you can think of! This is not only a great improvement over the 1999 MG kit, but is also more accurately detailed to its M.S.V. design!This space-type Mobile Suit is a distinctively customized Zaku II with the Black Trinity's color scheme, additional thrusters on its legs, and a jet pack attachment on its back for increased mobility. Sharply molded in color, this snap-fit assembly kit does not require any cement or paint to complete (of course, the use of paint will improve the appearance of a finished model). Stickers and dry transfers for markings. Weapons and accessories include a heat hawk, Zaku machine gun, giant bazooka rocket version, Zaku bazooka, and two types of blade antennas (normal type and stabilizer type). Six 1/100-scale unpainted Black Trinity pilot figures--two apiece of Gaia, Ortega, and Mash (one standing and one sitting)--complete this highly recommended kit! (Get three to complete the Black Trinity team and display them performing their signature Jet Stream attack!) ",125,Model Kit - Master Grade,1/100,4543112523730,22385,100,1
BAN953804,MG SHIN MUSHA GUNDAM,60.0,49.5868,"Undeniably cool samurai-armored Shin Musha Gundam from the ""Gundam Musou Special"" PS2 game now gets the Master Grade treatment! Based on Hajime Katoki's design, the powerful Mobile Suit comes sharply molded on colored plastic runners and can be assembled with snap-fit ease. The super-poseable inner frame from the Master Grade RX-78-2 Gundam Ver. One Year War 0079 is used to give Shin Musha Gundam a world of posing possibilities, and the well-jointed shoulder- and skirt armor assist with movability without getting in the way. Weapons include its Nichirinmaru katana with sheath, Denkoumaru naginata, Sankoumaru jumonji yari, and a Tanegashima gun. The blades for each melee weapon have silver mekki plating for extra realism! Marking stickers and Gundam decals are provided for added detail and give you the choice of completing the kit with either Hajime Katoki's markings or the plastic model kit original-version markings! ",108,Model Kit - Master Grade,1/100,4543112538048,22329,100,1
BAN956649,ＭＧ INFINITE JUSTICE GUNDAM,60.0,49.5868,"There's no better justice than Infinite Justice--and Bandai does justice to the Mobile Suit with this highly anticipated Master Grade release! This sharply detailed snap-fit kit of Athrun Zala's personal Mobile Suit comes molded in color, and upon completion the mech will be fully poseable with polycapped joints that allow for posing possibilities galore. This kit introduces to the MG series a new joint system for its side skirt armor that allows you to pose Infinite Justice Gundam kicking, as seen in ""Gundam Seed Destiny""!Included are a beam rifle that can be mounted on its back skirt armor, two ""Super Lacerta"" Beam Sabers that can combine to form a double-bladed beam weapon, and a left arm-mounted shield that stores a detachable ""Shining Edge"" Beam Boomerang and Grapple Stinger (a bendable wire is provided to display it in mid-deployment). Beam effect parts for the Beam Sabers, ""Griffon"" Beam Blades connecting the knees and feet, Beam Boomerang, and shield are provided as well.Accompanying Infinite Justice Gundam is the Phantom-01 backpack that can be attached to the mech's back for a boost in speed and firepower. The engine covers can slide out to reveal detailed vernier nozzles. Two same-scale unpainted figures (molded in white) of Athrun in standing and sitting poses are included, along with dry-transfer decals, stickers, and foil stickers for detail. ",110,Model Kit - Master Grade,1/100,4543112566492,21737,100,1
BAN956655,MG SHIN MATSUNAGA ZAKU Ver. 2.0,54.0,44.6281,"Piloted by Shin ""The White Wolf"" Matsunaga, the custom white Zaku II Mobile Suit from the ""M.S.V."" (Mobile Suit Variations) series was introduced as an MG kit back in 1996. Now the kit has been upgraded to today's Master Grade modeling standards with sharply detailed snap-fit parts that come molded in color, and it also has the hyper-articulated joints that debuted in the 1/100 MG MS-06J Zaku II Ver.2.0 kit. This high-mobility Mobile Suit comes equipped with a super-detailed backpack attachment, a Heat Hawk, Zaku machine gun, and parts to make either the Zaku bazooka or a prototype Zaku bazooka. Two types of blade antennas (normal type and stabilizer type) are provided, along with marking stickers, dry-transfer AND water-transfer decals to add custom detail to your completed kit. ",125,Model Kit - Master Grade,1/100,4543112566553,21727,100,1
BAN956877,MG SINANJU,84.0,69.4215,"Unicorn Gundam's rival and the successor Mobile Suit to Char's Sazabi, main antagonist machine Sinanju from the ""Mobile Suit Gundam Unicorn"" serial novel gets the coveted Master Grade treatment! This very impressive Ver. Ka (""Version Katoki"") release was produced by acclaimed Gundam mecha designer Hajime Katoki, whose signature style helps make this snap-fit plastic kit one to remember! Molded in color, Sinanju will be fully poseable upon completion, right down to its individually articulated fingers! Other features include an openable cockpit hatch, and thrusters on its backpack that can slide open. Its array of weapons includes a Beam Rifle with grenade launcher attachment, a pair of Beam Axes and Beam Sabers, and a shield. Both a sheet of waterslide decals and foil stickers are provided so you can choose which one you prefer for the model. A sheet of marking decals is also included to add further detail to this sharp-looking mech. There's even an in-scale figure (molded in red) of Sinanju pilot Full Frontal! The Neo-Zeon remnant forces stay strong in combat with Sinanju leading the way!",115,Model Kit - Master Grade,1/100,4543112568779,21680,100,1
BAN958756,MG GOUF Ver.2.0,45.6,37.686,"A Mobile Suit made famous at the hands of ace pilot Lieutenant Ramba Ral, the MS-07B Gouf is a high-performance machine that strikes fear in its opponents with its powerful Heat Saber and Heat Rod at its disposal. This much-anticipated ""Version 2.0"" update to its 2000-released Master Grade kit not only utilizes the same amazingly detailed and super-poseable inner frame from MG MS-06J Zaku II Ver. 2.0, Bandai went a step further in enhancing the inner frame to allow for wider range of posing possibilities and smoother movements! Both the front and side skirt armor parts are linked together so that the side skirt armor will slide back when the front skirt armor is moved upwards so as to not restrict the Mobile Suit's movements. In pursuit of easing the assembly process for modelers, Bandai came up with an ingenious method of molding each individual section of the pipe cover in straight rows on the plastic runner so you can easily insert the power pipe through each row of pipe covers and snap each of them off without having to individually cut and slide each piece to the power pipe! That'll shave off at least a few minutes of assembly time! Its signature weaponry includes a shield, a Heat Saber, a Heat Rod, and a Finger Vulcan for its left hand. A regular manipulator left hand is also included to replace the Finger Vulcan if you so desire. Each section of the Heat Rod is ball-jointed so you can bend it into any shape you want! The blade part of the Heat Saber is made of clear orange, and the Mobile Suit's cockpit can slide open to reveal a sitting-pose pilot figure (molded in light blue). Also packed in the set are in-scale figures (molded in light blue) of Ramba Ral and his aide Crowley Hamon. A sheet of stickers and dry-transfer markings are included. ",101,Model Kit - Master Grade,1/100,4543112587565,21335,100,1
BAN961417,MG 1/100 GN-X,43.2,35.7025,"Bandai's latest Master Grade Gundam kit is none other than the mass-production GN-X (pronounced ""jinx"") from Gundam 00! Parts are molded in color and the Mobile Suit will be fully articulated with a highly detailed and poseable inner mechanical frame upon completion. The GN-X features an openable cockpit and can be armed with the included GN beam rifle, GN long barrel beam rifle, GN beam saber, and GN shield. The ESF GN Drive [T] can be removed from the mecha and placed in its included stand. Accompanying the kit are in-scale unpainted exceptionally detailed pilot figures of Sergei Smirnov and Soma Peries. Foil stickers, tetron stickers, and marking decals are provided. ",120,Model Kit - Master Grade,1/100,4543112614179,20702,100,1
BAN961570,MG 1/100 GUNDAM EXIA (TRANS-AM  MODE),69.6,57.5207,"Bandai's well-received MG Exia (linked below) from Gundam OO, is here in its Trans Am colors for this edition!The popular machine comes sharply molded in color and incredibly flexible upon completion. It can hold various dynamic action poses as well as signature stances seen in the show, and detail is spot-on with intricate mechanisms realized on its highly-articulated inner frame as we've come to expect from an MG release. Clear green lenses are provided for its chest, and sides of its head, elbows, and knees, while all cord sections on the body utilizes hologram parts and clear parts so you can view its mechanisms underneath. Its complete Seven Sword System are provided that consists of a GN Long Blade, a GN Short Blade, two GN Beam Daggers, two GN Beam Sabers, a GN Sword that can switch between rifle mode and gun mode, plus a GN Shield with sides that can slide out. A dedicated clear base is also included for displaying the detachable GN Drive, and a red cover part can be attached to the back of Gundam Exia in place of the GN Drive. Two same-scale figures of Setsuna in standing and sitting poses are packed in the set along with foil stickers, dry transfer stickers, and MG Gundam Exia original marking stickers for detail. Four button batteries are required, not includedPlease notice that this kit does not include the ""repair parts"" to build the battle-damaged Gundam Exia as found in the Ignition Mode version. ",120,Model Kit - Master Grade,1/100,4543112615701,20701,100,1
BAN962053,MG 1/100 UNICORN GUNDAM SCREEN IMAGE,60.0,49.5868,"Bandai have redone much of the MG Unicorn Gundam Ver. Ka for this release including new leg armor parts allowing greater articulation and new head armor parts to match the animation version of the Unicorn. An extra antenna in Destroy Mode is included if you do not wish to use the transforming antenna. The markings for this kit are also different from the previous Ver. Ka release. Includes the Beam Magnum and Hyper Bazooka as well as blue beam sabers! Also includes red ""Psycho Frame"" parts that glow under a black light! ",115,Model Kit - Master Grade,1/100,4543112620538,20345,100,1
BAN962352,MG 1/100 WING GUNDAM,48.0,39.6694,"For many outside of Japan, the Wing Gundam anime was their first exposure to the world of Mobile Suit Gundam and a worldwide phenomena began. Now Bandai releases this inspirational MS in Master Grade form! Bandai uses its inner frame construction technology to bring this MG to life. The neck features dual joints to allow a variety of poses and poly-caps are used throughout. Buster Rifle, Shield, and two Beam Sabers are included. Wing Gundam can easily transform between Robot and Bird Modes. Marking stickers, dry transfers, and foil stickers included. ",116,Model Kit - Master Grade,1/100,4543112623522,20277,100,1
BAN965654,MG 1/100 OO QAN[T],54.0,44.6281,"00 Gundam is all the buzz in Japan and Bandai's newest Master Grade, the 00 QAN[T], or Quanta, is creating a buzz all its own.   The 00 QAN[T] will come with its massive transformable weapon, which can function as a sword, rifle, and shield, and there's even the option of adding a sold-separately LED for the GN drive (please contact parts@hlj.com for more info)!  The markings are created by a mix of stickers, dry-transfers, and foil-stickers.  Bandai has even included an action base! ",120,Model Kit - Master Grade,1/100,4543112656544,19514,100,1
BAN958211,"MG SHINMUSHA GUNDAM ""SENGOKU NO JIN""",96.0,79.3388,"This deluxe ""Sengoku no Jin"" box set packs the previously released MG Shin Musha Gundam MG kit, this time molded in gloss colors and shiny gold plating, together with brand new accessories including a gorgeously illustrated folding screen, dedicated stands for each weapon, and a custom base to create an eye-catching presentation resembling a traditional Boys' Day samurai doll display! Designed by Hajime Katoki, the undeniably cool samurai-armored Shin Musha Gundam was created for use in Koei's ""Gundam Musou"" video game franchise. This kit of the powerful Mobile Suit comes sharply molded in gloss colors with gold plating on some armor parts, and can be assembled with snap-fit ease. The super-poseable inner frame from the Master Grade RX-78-2 Gundam Ver. One Year War 0079 is used to give Shin Musha Gundam a world of posing possibilities, and the well-jointed shoulder- and skirt armor assist with movability without getting in the way. Weapons include its Nichirinmaru katana with sheath, Denkoumaru naginata, Sankoumaru jumonji yari, and a Tanegashima gun. The blades for each melee weapon have silver mekki plating for extra realism! Marking stickers and Gundam decals are provided for added detail and give you the choice of completing the kit with either Hajime Katoki's markings or the plastic model kit original-version markings! The extras, special gloss color molding, and gold plating make this extra special and a worthy spotlight addition to Gundam modelers' collections, even if you already own its initial MG kit release! ",108,Model Kit - Master Grade,1/100,4543112582119,20069,100,1
BAN962052,MG 1/100 UNICORN GUNDAM SCREEN IMAGE SPECIAL,90.0,74.3802,"To commemorate the release of the ""Gundam Unicorn"" animated movie Bandai has released this newer, better, most glorious MG Unicorn called the Unicorn Gundam HD Color + MS Cage! This isn't just a new paint scheme; Bandai have totally redone this kit. Check out these features!Fully transformable.New body color.Head redesigned, including vulcans, to match the animated version.An additional antenna for destroy mode.Mobility of the hips is now 360 degrees!MS Cage included that can store extra partsMS Cage can be attached to the Action Base 1 (Action Base 1 not included)1/100 figures: Audrey, Banagher, Cardeas, and Marida included!Included weapons are the Beam Magnum (with magazine), Hyper Bazooka, Shield, and Beam Saber.This kit features slightly darker armor color than the simultaneously released MG Unicorn Gundam. ",115,Model Kit - Master Grade,1/100,4543112620521,19594,100,1
BAN969492,RG 1/144 AILE STRIKE GUNDAM,30.0,24.7934,"The third kit in the Real Grade line is the GAT-X105 Aile Strike Gundam.  Bandai gives the Strike some REAL attention! It comes with a shield, beam rifle, two beam sabers, plenty of marking stickers, and an adaptor so it can fit on an Action Base 1, and most importantly off all, that amazingly engineered Advanced MS Joint frame! ",109,Model Kit - Real Grade,1/144,4543112694928,719,100,1
BAN951919,UCHG ZEON CYCLOPS TEAM SET,33.6,27.7686,"The U.C. Hard Graph goodness continues with this sharp new release from Bandai! This ""Code Name Cyclops"" team set includes six great figures with weapons, and a cool jeep-like vehicle called a PVN.3/2 Sauropelta. Parts are molded in color, with different colors on the same sprue in some cases! Another cool feature of this kit is the waterslide decal of ""digital camouflage"" for a figure's uniform, along with templates in the instructions to help you cut the decal to fit. Another great military/science fiction crossover kit from Bandai! ",101,Model Kit - U.C.Hard Graph ,1/35,4543112519191,19976,100,1
BAN957471,UCHG 6 TYPE 61TANK SEMOVENTE SQUAD,108.0,89.2562,"Bandai's U.C. Hard Graph series combines elements of the Gundam universe with 1/35-scale military modeling, creating a new genre that appeals to fans of both types of modeling. The latest entry in the series is this massive M61A5 Semovente MBT, featuring two huge main guns! The sharply detailed kit includes flexible belt-style tracks that are connected with metal pins, decals for two versions, and three figures. Also includes photo-etched metal detail parts, wire cables, and clear parts. Parts are molded in multiple colors.",107,Model Kit - U.C.Hard Graph ,1/35,4543112574718,19861,100,1
BAN949845,ACTION BASE2 BLACK,5.4,4.4628,"Perfect for displaying small-scale Gundam model kits, Action Base 2 is designed to hold kits from Bandai's HGUC, FG, HG Gundam 00, HG Gundam Seed, 1/144-scale models, and SD Gundam series. No other display bases from other companies come close to what this amazing display base allows you to do!Action Base 2 is a plastic injection snap-fit assembly kit that requires very little work to assemble. No cement or paint required! The trapezium bases (two included) come with cool mechanical detailing and panel lines, with one hole per base for placing the stand. The stand can be extended upwards for posing your kit in a much higher position, and the angle of the stand can also be adjusted to lift or lower your kit. The stand can also be used on Action Base 1 to pose two kits on a single base in close combat!The set comes with two different sizes (6mm and 7mm) of U-shaped holders, two peg-type holders, and one screw-on type holder (four screws and three nuts are included) for attaching the main stand to the crotch of your kit. When using the U-shaped or screw-on holders, double-sided tape should be applied in between the crotch of the kit and the holders to help hold it in place. (The package notes that there may be cases of a kit not able to fit.)Each Action Base 2 (two trapezium bases combined) can be attached to up to six other Action Base 2s for you to create an amazing display filled with Gundam kits or other robot kits striking cool action poses!","",Model Kit - Action Base,"",4543112498458,18928,100,1
BAN47684,1/100 GUNDAM DEATHSCYTHE,18.0,14.876,One of the five original characters of Gundam Wing. Has large energy scythe and shield with unfolding prongs. ,116,Model Kit - High Grade,1/100,4902425476841,25012,100,1
BAN916412,1/144 LAUNCHER STRIKE GUNDAM,6.0,4.9587,"Simple kit of the Launcher Strike Gundam featured in Gundam Seed. This low-priced kit lacks complete articulation like the more expensive HGUC and Master Grade kits, but it is still rather nicely detailed, and very easy to assemble. Has basic articulation at the hips and shoulders, and some slight movement at the ankles, keeping polycaps and pieces to a minimum. A great model for someone just starting out, or if you're looking for something to detail on your own as a static display piece. ",109,Model Kit - High Grade,1/144,4543112164124,22673,100,1
BAN917983,1/144 FREEDOM GUNDAM,4.8,3.9669,"Spiffy 1/144 scale high grade injection plastic kit of Freedom Gundam, from the popular new series Gundam Seed. Fairly simple, nicely-detailed moldings with limited poseability using polycaps. All parts snap together and all the parts are molded color, so no paint or glue is necessary. This would be a great kit for a younger modeller! ",109,Model Kit - High Grade,1/144,4543112179838,22667,100,1
BAN919246,1/144 JUSTICE GUNDAM,6.0,4.9587,"Spiffy 1/144 scale high grade injection plastic kit of Justice Gundam, from the popular new series Gundam Seed. Fairly simple, nicely-detailed moldings with limited poseability using polycaps. All parts snap together and all the parts are molded color, so no paint or glue is necessary. This would be a great kit for a younger modeller! ",109,Model Kit - High Grade,1/144,4543112192462,22619,100,1
BAN77165,1/144 HGUC RX-78 GP01 ZEPHYRANTES,14.4,11.9008,"Say good riddance to the old 1/144 GP01 kit... Here's a beautiful all-new version of the GP01 from Gundam: 0083 includes all the features we've come to expect from this fine High Grade Universal Century series, such as great detail, full posability, snap assembly and parts molded in their final colors. Also comes with parts to build a little Core Fighter II. ",103,Model Kit - HGUC,1/144,4902425771656,19716,100,1
BAN970384,1/144 HGUC GM CANNON II,16.8,13.8843,"More Gundam 0083 High Grade love from Bandai.   This time it's the GM Cannon II.  This High-Grade kit comes with extra hands, a beam saber, beam cannons (of course), and a shield.  It also comes with extra marking stickers! ",103,Model Kit - HGUC,1/144,4543112703842,8631,100,1
BAN72385,1/144 FG GUNDAM,3.6,2.9752,"Bandai celebrates the 20th anniversary of their issue of the original Gundam kits with a re-tooling of the best-selling Gundam kit of all-time, the 1/144 Gundam RX-78-2. The price is the same as the original, too, at just 300 yen. Note, however, that although this is a snap-assembly kit, it is NOT molded in color (all white plastic) and does not contain poly-caps (though it is reasonably posable). The tooling, however, is as sharp and detailed as we have come to expect from Bandai recently. What more do you want for 3 euro? ",101,"",1/144,4902425723853,17827,100,1
BAN71694,1/144 FG CHAR'S ZAKU,3.6,2.9752,"Bandai celebrates the 20th anniversary of their issue of the original Gundam kits with a re-tooling of one of the best-selling Gundam kits of all-time, the 1/144 Char Zaku. The price is the same as the original, too, at just 3 euro. Note, however, that although this is a snap-assembly kit, it is NOT molded in color (all red plastic) and does not contain poly-caps (though it is reasonably posable). The tooling, however, is as sharp and detailed as we have come to expect from Bandai recently. What more do you want for 3 euro? ",101,"",1/144,4902425716947,17798,100,1
BAN76159,1/144 FG MS-06F/J ZAKU,3.6,2.9752,"ere's the good ol' Zaku II in a ""First Grade"" kit. No, this isn't elementary school, it's an elementary model. Parts snap together, but you need to paint it to make it look right (molded in single-color green only). But at this price, who's complaining? Very nice, detailed tooling despite the economy price. ",101,"",1/144,4902425761596,17748,100,1
BAN964564,MG 1/100 GUNDAM DEATHSCYTHE EW,45.6,37.686,"Bandai's follow up to the Master Grade Wing Gundam is here! The Deathscythe from the Endless Waltz anime is built around the same frame as the Wing with some enhancements to certain joints, such as the wrists, allowing the Deathscythe to wield his scythe in a variety of poses. Green effect parts are included for the scythe as well as markings from Katoki! ",116,Model Kit - Master Grade,1/100,4543112645647,1779,100,1
BAN967078,MG 1/100 DEATHCSYTHE HELL EW VER,54.0,44.6281,"Last year Bandai released their Master Grade Deathscythe EW version and opinion was divided.  Cries of ""Yay, Deathscythe!"" and ""Why not the Deathscythe Hell?"" were heard. Well now both cries have been answered!  The latest Endless Waltz Master Grade is just like its predecessor but comes with those massive wings making it even bigger, faster, and more intimidating. Deathscythe Hell! ",116,Model Kit - Master Grade,1/100,4543112670786,1825,100,1
BAN967089,MG 1/100 XXXG-01S SHENLONG GUNDAM EW VER,45.6,37.686,"This past year has seen plenty of kits from Endless Waltz in master grade form and here's the newest of them all; Shen Long!  Shen Long comes with its most cool Dragon Fang attachment and also his shield and Beam Trident which can attach to its backpack when he's on the move.  Shen Long also comes with foil stickers, dry transfers and marking stickers.   ",117,Model Kit - Master Grade,1/100,4543112670892,1551,100,1
BAN969489,MG 1/100 XXXG-01W WING GUNDAM EW VER,42.0,34.7107,"This year looks to be the year of the Endless Waltz. The Deathscythe Hell and Shenlong, both linked below, are here and so is the Wing Gundam EW Version.  This kit is exactly the same as the previously released Version Ka kit only with slightly different shades of color and less markings. It does however include attachment allowing you to attach it to an action base, something the previous kit did not have. A true Master Grade with plenty of detail and engineering, over 260 pieces on 13 runners, plus polycaps; everything is molded in color and snaps together, for ease of assembly -- and no need for paint! What could be next? Tallgeese?  ",117,Model Kit - Master Grade,1/100,4543112694898,42821,100,1
BAN970379,MG 1/100 GUNDAM EPYON EW VER,57.6,47.6033,"Another Master Grade Endless Waltz kit is here from Bandai, and it's none other than the Epyon!  That's right.  You read that correctly.  Bandai has followed up on its recent EW MG kits with one of the most popular Mobile Suits from the series.The Epyon is molded in this gorgeous color and features expandable wings, moveable hand claws, and even the 'Dragon Mouth' opening on its feet!  But best of all, MG Epyon is able to change shape into its flying form thanks to a uniquely designed skirt.  Even the Epyon's flexible heat rod is included.  Grab yours now,  Wing fans! ",117,Model Kit - Master Grade,1/100,4543112703798,6588,100,1
BAN969480,1/48 ZAKU II,93.6,77.3554,"For those who prefer the Zaku green to the red, here's the Mega Size MS-06 Zaku.  Similar to its predecessor, the Mega Size Char's Zaku (linked below), this Zaku comes with a Zaku machine gun, Heat Hawk, Zaku Bazooka, and water-slide decals.  It even includes markings designed by Katoki Hajime! ",101,Model Kit - Mega Size,1/48,4543112694805,15771,100,1
BAN970381,BB366 WING GUNDAM EW VER,9.8,8.0992,The BB version of the Wing Gundam from Endess Waltz in four runners (That's right! Four runners for an SD!) and includes foil marking stickers and even a display stand! ,117,"","",4543112703811,9076,100,1
BAN47166,1/144  WING GUNDAM,6.0,4.9587,"One of the five original characters of Gundam Wing. Transforms into ""Bird Mode."" ",116,Model Kit - High Grade,1/144,4902425471662,26096,100,1
BAN47223,1/144  SHENLONG GUNDAM,6.0,4.9587,One of the five original characters of Gundam Wing. Right arm extends into striking claw weapon. ,116,Model Kit - High Grade,1/144,4902425472232,25993,100,1
BAN47224,1/144  GUNDAM DEATHSCYTHE,6.0,4.9587,One of the five original characters of Gundam Wing. Has a big energy scythe that it cuts bad guys in two with. ,116,Model Kit - High Grade,1/144,4902425472249,25914,100,1
BAN48142,1/144  WING GUNDAM-0,8.4,6.9421,"Here's a simple, snap-fit kit of the Wing Gundam Zero from the series Gundam Wing.  All parts are molded in color, poly-caps for joints and markings stickers are included.",116,Model Kit - High Grade,1/144,4902425481425,25714,100,1
BAN48289,1/144  GUNDAM EPYON,6.0,4.9587,"Here's a simple, snap-fit kit of the Epyon from the series Gundam Wing.  All parts are molded in color, poly-caps for joints and markings stickers are included.",116,Model Kit - High Grade,1/144,4902425482897,25713,100,1
BAN49407,1/144 GUNDAM DEATHSCYTHE H,8.4,6.9421,"The resurrected version of Gundam Desthscythe. New shoulder flaps that ""cloak"" the robot do little but look cool when they open during combat.",116,Model Kit - High Grade,1/144,4902425494074,25617,100,1
BAN47165,1/100  WING GUNDAM,18.0,14.876,"Main robot from ""Gundam Wing"" series. Transforms to ""bird mode.""",116,Model Kit - High Grade,1/100,4902425471655,25469,100,1
BAN48288,1/100  WING GUNDAM-0,18.0,14.876,"HG-grade kit of the new main robot from series ""Gundam Wing"" series. Has large back-mounted booster bods that open simultaneously.",116,Model Kit - High Grade,1/100,4902425482880,25375,100,1
BAN48815,1/100  GUNDAM EPYON,18.0,14.876,New bad guy robot for Gundam Wing series. Dark burgundy and gray-colored machine with lots of spikes and a tail that it whips around cutting up its enemies with.,116,Model Kit - High Grade,1/100,4902425488158,25306,100,1
BAN49513,1/100 GUNDAM DEATHSCYTHE H,21.6,17.8512,"HG-grade version kit of Hell, the resurrected version of Gundam Desthscythe. New shoulder flaps that ""cloak"" the robot do little but look cool when they open during combat. Snap-fit assembly. Molded in color.",116,Model Kit - High Grade,1/100,4902425495132,25147,100,1
BAN48287,1/60  WING GUNDAM-0,42.0,34.7107,"The only big-scale (1/60) kit to come out of the Wing series. As usual, it has gimmicks all over it. Chest lights up in three places. Fingers are individually posable and all joints work.",116,Model Kit - High Grade,1/60,4902425482873,24787,100,1
BAN61209,1/144 WING GUNDAM ZERO CUSTOM,12.0,9.9174," Small-scale version of the feathers-on-a-robot (huh?) mecha from the OVA (Original Video Animation) series ""Gundam Wing: Endless Waltz."" Wings are fully posable and can wrap around the model to put it into ""atmosphere entry"" mode. Specifically designed to be able to be posed in some of the more memorable ways it was seen in the series, and includes two sets of upper chest parts with the arm rods at different angles to create the effect. Lots of guns, too. Snap-assembly, fully-posable and molded in color. Includes foil stickers for detail coloring. About 12cm tall when completed.",116,Model Kit - High Grade,1/144,4902425612096,24784,100,1
BAN56316,1/100 MOBIL SUIT VS NATAKU,21.6,17.8512,"Modified version of the Altron Gundam which appears in the new OVA ""Gundam Wing: Endless Waltz."" Includes unpainted 1/20 scale Wu-Fei Chan figure. ""Dragon Fang"" pincers on the arms extend several centimeters.",116,Model Kit - High Grade,1/100,4902425563169,23796,100,1
BAN57137,1/100 WING GUNDAM ZERO CUSTOM,24.0,19.8347,"HG-grade kit of the main robot from the ""Gundam Wing: Endless Waltz"" OVA. This takes the concept of ""wings"" just about as far as it can go! Other details are typical of Bandai kits in this genre -- everything moves! Even the wings are jointed in two places. Includes an unpainted display figure of Hiro Yui.",117,Model Kit - High Grade,1/100,4902425571379,23772,100,1
BAN59767,1/100 GUNDAM HEAVYARMS CUSTOM,24.0,19.8347,"HG-grade kit of the new version of the Gundam Heavy Arms as it appears in the Gundam Wing: Endless Waltz OVA series. Includes two different versions of the face (one half-covered by a clown mask -- this will make sense to you if you've seen the show). Features two big double-barrel gattling-style guns that can be gripped in the hands or mounted on the backpack. A dozen places on this model open to reveal missiles ready to fire. Other details are typical of Bandai HG kits: Molded in color, snap-assembly, poly-caps and foil stickers for detail colors. Unpainted pilot figure, too.",117,Model Kit - High Grade,1/100,4902425597676,23674,100,1
BAN59769,1/100 DEATHSCYTHE HELL CUSTOM,24.0,19.8347,"HG-grade kit of the new version of the Gundam Deathscythe Hell as it appears in the Gundam Wing: Endless Waltz OVA series. As usual, it features snap-assembly, is fully posable and is molded in color. Large, bat-like wings on the back can fold around the model to produce a cloak-like effect. Includes an unpainted figure of Duo Maxwell.",116,Model Kit - High Grade,1/100,4902425597690,23651,100,1
